date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:05:14	36613/36613	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:20%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot-light.png	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/bg-dot-light.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
13:05:16	3202/3202	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:25%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/button-pattern.png	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/button-pattern.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
13:05:16	5270/5270	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:33%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/patterns.png	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/patterns.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
13:05:17	128/128	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:27%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/dots-dark.png	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/dots-dark.png	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/style.css)
13:05:19	174998/174998	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:19%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/architecture.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/architecture.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
13:05:20	63833/63833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:16%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/arc2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/arc2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
13:05:20	105787/105787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:16%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/arc1.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/arc1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/architecture.html)
13:05:22	82020/82020	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/head-personal.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/head-personal.jpg	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
13:05:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:35:21%20GMT	https://theme.dsngrid.com/blackdsn/dark/about.html	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/about.5c.delayed	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
13:05:24	89424/89424	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:31%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p-1.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/p-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/personal.html)
13:05:26	165791/165791	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:36%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-1.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photo-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:28	46040/46040	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:36%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photo-2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:28	1858530/1858530	---M--	200	added ('OK')	image/png	date:Thu,%2018%20May%202023%2017:07:45%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photos.png	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photos.png	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:29	33027/33027	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photo-3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:35:27%20GMT	https://theme.dsngrid.com/blackdsn/dark/work-card-5.html	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/work-card-5.html	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:30	67771/67771	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photo-4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:31	39375/39375	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:38%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/photo-5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/photo-5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/photographer.html)
13:05:32	163263/163263	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:35%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/personal.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/personal.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
13:05:35	58825/58825	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:32%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p1.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/p1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
13:05:35	64210/64210	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:33%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/p2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/p2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/resume.html)
13:05:38	78032/78032	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:22%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
13:05:40	65785/65785	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:23%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
13:05:43	97873/97873	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:24%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project1/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-1.html)
13:05:44	84363/84363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:26%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:46	135529/135529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:46	125218/125218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:28%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:47	71978/71978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:29%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:48	145623/145623	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/6.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:49	89658/89658	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/7.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:49	113363/113363	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:31%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/8.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:52	92708/92708	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:32%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/9.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project2/9.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-2.html)
13:05:55	386100/386100	---M--	200	added ('OK')	image/jpeg	etag:%225e434-5e6099b82a9bf%22	https://dsngrid.com/blackdsn/wp-content/uploads/sites/11/2022/08/3-1.jpg	G:/Music/ai/dsngrid.com/blackdsn/wp-content/uploads/sites/11/2022/08/3-1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:56	247304/247304	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:35%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:57	109730/109730	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:58	245520/245520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:37%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:58	127622/127622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:41%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/6.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:59	139618/139618	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:41%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:05:59	122427/122427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:42%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/7.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:06:00	75476/75476	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:47%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:00	64668/64668	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:47%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:00	534362/534362	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:44%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/8.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project3/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-3.html)
13:06:00	39316/39316	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:48%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:01	47392/47392	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:49%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/6.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:01	367039/367039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:49%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:02	52538/52538	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:50%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/7.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:02	54983/54983	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:50%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/8.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/8.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:03	69929/69929	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:46%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/10.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/10.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:03	89217/89217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:51%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/9.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project4/9.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-4.html)
13:06:04	113117/113117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:56%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
13:06:05	172256/172256	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:54%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
13:06:06	202186/202186	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:56%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
13:06:06	224519/224519	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:09:58%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project5/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-5.html)
13:06:06	48085/48085	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:00%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/3.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/3.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:07	39640/39640	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:01%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/4.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/4.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:07	45412/45412	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:05%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/7.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/7.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:07	37460/37460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:02%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:08	65142/65142	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:10:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/6.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/6.jpg	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:08	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:06%20GMT	https://theme.dsngrid.com/blackdsn/dark/single.html	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/single.html	(from https://theme.dsngrid.com/blackdsn/dark/stories.html)
13:06:09	74176/74176	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:42%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/s1.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/s1.jpg	(from https://theme.dsngrid.com/blackdsn/dark/service.html)
13:06:10	37466/37466	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:13%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/about-5.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/about-5.jpg	(from https://theme.dsngrid.com/blackdsn/dark/about-us.html)
13:06:11	157681/157681	---M--	200	added ('OK')	image/jpeg	date:Thu,%2018%20May%202023%2017:07:44%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/s2.jpg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/s2.jpg	(from https://theme.dsngrid.com/blackdsn/dark/service.html)
13:06:11	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:09%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.eot	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.92.delayed	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:12	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:10%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.eot?	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400d41d.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:13	54420/54420	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20May%202023%2017:07:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff2	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff2	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:13	63712/63712	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20May%202023%2017:07:04%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.woff	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:12%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.ttf	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.96.delayed	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:14	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:12%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.svg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-brands-400.svg	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:13%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:15	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:13%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.eot?	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400d41d.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:16	12220/12220	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20May%202023%2017:07:05%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff2	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff2	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:16	14712/14712	---M--	200	added ('OK')	font/woff	date:Thu,%2018%20May%202023%2017:07:05%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.woff	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:16	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:14%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.ttf	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.ttf	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:15%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.svg	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-regular-400.svg	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:15%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900.eot	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Aug%202023%2007:36:15%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900.eot?	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900d41d.eot	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
13:06:18	5564183/5564183	---M--	200	added ('OK')	image/gif	date:Thu,%2018%20May%202023%2017:10:30%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/2.gif	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/img/portfolio/project6/2.gif	(from https://theme.dsngrid.com/blackdsn/dark/project-6.html)
13:06:18	38784/38784	---M--	200	added ('OK')	font/woff2	date:Thu,%2018%20May%202023%2017:07:06%20GMT	https://theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900.woff2	G:/Music/ai/theme.dsngrid.com/blackdsn/dark/assets/fonts/fa-solid-900.woff2	(from https://theme.dsngrid.com/blackdsn/dark/assets/css/plugins/fontawesome-all.min.css)
